No.,POLE_NAME,Link Providor,POLE_DESCRIPTION,LAT,LON,CAMERA_NAME,CAMERA_DESCRIPTION,DISTRICT,NVR_IP,nvr_type,NVR_PORT,RTC_ZONE,RTC_PORT,RTC_IP,NVR_CHANNEL_ID,NVR,API,MONITORING_TYPE,NVR_USERNAME,NVR_PASSWORD,NVR RTSP MAIN,NVR RTSP MAIN SUB,LOCATION_ID,THING_ID,FEATUREOFINTEREST_ID,SENSOR_ID,DATASTREAM_ID (Live),,,,check_lat,ckeck_long,check_errornew
740,CM1-KW-039,NT,30. ชุมชนพร้อมพัฒนา (2),13.9258,100.792,CM1-KW-039-C02,30. ชุมชนพร้อมพัฒนา (2)-CAM2,คลองสามวา,10.80.234.222,554,NVR,CCTV-SYMC-RTC-07,1929,10.94.12.178,2,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.234.222:554/Streaming/channels/201,rtsp://admin:12345@10.80.234.222:554/Streaming/channels/202,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
749,CM1-KW-039,NT,30. ชุมชนพร้อมพัฒนา (2),13.9258,100.792,CM1-KW-039-C03,30. ชุมชนพร้อมพัฒนา (2)-CAM3,คลองสามวา,10.80.234.222,554,NVR,CCTV-SYMC-RTC-07,1938,10.94.12.178,3,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.234.222:554/Streaming/channels/301,rtsp://admin:12345@10.80.234.222:554/Streaming/channels/302,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
758,CM1-KW-039,NT,30. ชุมชนพร้อมพัฒนา (2),13.9258,100.792,CM1-KW-039-C04,30. ชุมชนพร้อมพัฒนา (2)-CAM4,คลองสามวา,10.80.234.222,554,NVR,CCTV-SYMC-RTC-07,1907,10.94.12.178,4,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.234.222:554/Streaming/channels/401,rtsp://admin:12345@10.80.234.222:554/Streaming/channels/402,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
26,CM1-KW-046,NT,37. ชุมชนรวมน้ำใจพัฒนา (1),13.8822,100.747,CM1-KW-046-C01,37. ชุมชนรวมน้ำใจพัฒนา (1)-CAM1,คลองสามวา,10.80.235.190,554,NVR,CCTV-SYMC-RTC-07,1926,10.94.12.178,1,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.235.190:554/Streaming/channels/101,rtsp://admin:12345@10.80.235.190:554/Streaming/channels/102,,,,,,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ,#N/A,,FALSE,FALSE,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ
33,CM1-KW-046,NT,37. ชุมชนรวมน้ำใจพัฒนา (1),13.8822,100.747,CM1-KW-046-C02,37. ชุมชนรวมน้ำใจพัฒนา (1)-CAM2,คลองสามวา,10.80.235.190,554,NVR,CCTV-SYMC-RTC-07,1933,10.94.12.178,2,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.235.190:554/Streaming/channels/201,rtsp://admin:12345@10.80.235.190:554/Streaming/channels/202,,,,,,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ,#N/A,,FALSE,FALSE,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ
41,CM1-KW-046,NT,37. ชุมชนรวมน้ำใจพัฒนา (1),13.8822,100.747,CM1-KW-046-C03,37. ชุมชนรวมน้ำใจพัฒนา (1)-CAM3,คลองสามวา,10.80.235.190,554,NVR,CCTV-SYMC-RTC-07,1901,10.94.12.178,3,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.235.190:554/Streaming/channels/301,rtsp://admin:12345@10.80.235.190:554/Streaming/channels/302,,,,,,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ,#N/A,,FALSE,FALSE,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ
50,CM1-KW-046,NT,37. ชุมชนรวมน้ำใจพัฒนา (1),13.8822,100.747,CM1-KW-046-C04,37. ชุมชนรวมน้ำใจพัฒนา (1)-CAM4,คลองสามวา,10.80.235.190,554,NVR,CCTV-SYMC-RTC-07,1910,10.94.12.178,4,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.235.190:554/Streaming/channels/401,rtsp://admin:12345@10.80.235.190:554/Streaming/channels/402,,,,,,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ,#N/A,,FALSE,FALSE,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ
723,CM1-KW-049,NT,40. ชุมชนคลองลำกระดาษ (2),13.9143,100.748,CM1-KW-049-C01,40. ชุมชนคลองลำกระดาษ (2)-CAM1,คลองสามวา,10.80.236.30,554,NVR,CCTV-SYMC-RTC-07,1912,10.94.12.178,1,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.236.30:554/Streaming/channels/101,rtsp://admin:12345@10.80.236.30:554/Streaming/channels/102,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
732,CM1-KW-049,NT,40. ชุมชนคลองลำกระดาษ (2),13.9143,100.748,CM1-KW-049-C02,40. ชุมชนคลองลำกระดาษ (2)-CAM2,คลองสามวา,10.80.236.30,554,NVR,CCTV-SYMC-RTC-07,1921,10.94.12.178,2,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.236.30:554/Streaming/channels/201,rtsp://admin:12345@10.80.236.30:554/Streaming/channels/202,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
741,CM1-KW-049,NT,40. ชุมชนคลองลำกระดาษ (2),13.9143,100.748,CM1-KW-049-C03,40. ชุมชนคลองลำกระดาษ (2)-CAM3,คลองสามวา,10.80.236.30,554,NVR,CCTV-SYMC-RTC-07,1930,10.94.12.178,3,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.236.30:554/Streaming/channels/301,rtsp://admin:12345@10.80.236.30:554/Streaming/channels/302,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
750,CM1-KW-049,NT,40. ชุมชนคลองลำกระดาษ (2),13.9143,100.748,CM1-KW-049-C04,40. ชุมชนคลองลำกระดาษ (2)-CAM4,คลองสามวา,10.80.236.30,554,NVR,CCTV-SYMC-RTC-07,1939,10.94.12.178,4,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.236.30:554/Streaming/channels/401,rtsp://admin:12345@10.80.236.30:554/Streaming/channels/402,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
759,CM1-KW-051,NT,42. ชุมชนคลองลำมะเขื่อขื่อ (2),13.8869,100.785,CM1-KW-051-C01,42. ชุมชนคลองลำมะเขื่อขื่อ (2)-CAM1,คลองสามวา,10.80.236.94,554,NVR,CCTV-SYMC-RTC-07,1908,10.94.12.178,1,Dahua,Dahua-API,api,BMA,Bma@1234,rtsp://BMA:Bma@1234@10.80.236.94:554/cam/realmonitor?channel=1&subtype=0,rtsp://BMA:Bma@1234@10.80.236.94:554/cam/realmonitor?channel=1&subtype=1,,,,,,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ,#N/A,,FALSE,FALSE,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ
59,CM1-KW-053,NT,44. ชุมชนเจริญสุขพัฒนา (2),13.8453,100.788,CM1-KW-053-C01,44. ชุมชนเจริญสุขพัฒนา (2)-CAM1,คลองสามวา,10.80.236.158,554,NVR,CCTV-SYMC-RTC-07,1919,10.94.12.178,1,Dahua,Dahua-API,api,admin,12345,rtsp://admin:12345@10.80.236.158:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:12345@10.80.236.158:554/cam/realmonitor?channel=1&subtype=1,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
68,CM1-KW-053,NT,44. ชุมชนเจริญสุขพัฒนา (2),13.8453,100.788,CM1-KW-053-C02,44. ชุมชนเจริญสุขพัฒนา (2)-CAM2,คลองสามวา,10.80.236.158,554,NVR,CCTV-SYMC-RTC-07,1928,10.94.12.178,2,Dahua,Dahua-API,api,admin,12345,rtsp://admin:12345@10.80.236.158:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:12345@10.80.236.158:554/cam/realmonitor?channel=2&subtype=1,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
77,CM1-KW-053,NT,44. ชุมชนเจริญสุขพัฒนา (2),13.8453,100.788,CM1-KW-053-C03,44. ชุมชนเจริญสุขพัฒนา (2)-CAM3,คลองสามวา,10.80.236.158,554,NVR,CCTV-SYMC-RTC-07,1937,10.94.12.178,3,Dahua,Dahua-API,api,admin,12345,rtsp://admin:12345@10.80.236.158:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:12345@10.80.236.158:554/cam/realmonitor?channel=3&subtype=1,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
86,CM1-KW-053,NT,44. ชุมชนเจริญสุขพัฒนา (2),13.8453,100.788,CM1-KW-053-C04,44. ชุมชนเจริญสุขพัฒนา (2)-CAM4,คลองสามวา,10.80.236.158,554,NVR,CCTV-SYMC-RTC-07,1906,10.94.12.178,4,Dahua,Dahua-API,api,admin,12345,rtsp://admin:12345@10.80.236.158:554/cam/realmonitor?channel=4&subtype=0,rtsp://admin:12345@10.80.236.158:554/cam/realmonitor?channel=4&subtype=1,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
21,CM1-KW-056,NT,47. หน้าชุมชนการเคหะแห่งประเทศไทย ถนนหทัยราษฎร์ (1),13.8556,100.722,CM1-KW-056-C01,47. หน้าชุมชนการเคหะแห่งประเทศไทย ถนนหทัยราษฎร์ (1)-CAM1,คลองสามวา,10.80.236.254,554,NVR,CCTV-SYMC-RTC-07,1921,10.94.12.178,1,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.236.254:554/Streaming/channels/101,rtsp://admin:12345@10.80.236.254:554/Streaming/channels/102,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
27,CM1-KW-056,NT,47. หน้าชุมชนการเคหะแห่งประเทศไทย ถนนหทัยราษฎร์ (1),13.8556,100.722,CM1-KW-056-C02,47. หน้าชุมชนการเคหะแห่งประเทศไทย ถนนหทัยราษฎร์ (1)-CAM2,คลองสามวา,10.80.236.254,554,NVR,CCTV-SYMC-RTC-07,1927,10.94.12.178,2,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.236.254:554/Streaming/channels/201,rtsp://admin:12345@10.80.236.254:554/Streaming/channels/202,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
34,CM1-KW-056,NT,47. หน้าชุมชนการเคหะแห่งประเทศไทย ถนนหทัยราษฎร์ (1),13.8556,100.722,CM1-KW-056-C03,47. หน้าชุมชนการเคหะแห่งประเทศไทย ถนนหทัยราษฎร์ (1)-CAM3,คลองสามวา,10.80.236.254,554,NVR,CCTV-SYMC-RTC-07,1934,10.94.12.178,3,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.236.254:554/Streaming/channels/301,rtsp://admin:12345@10.80.236.254:554/Streaming/channels/302,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
42,CM1-KW-056,NT,47. หน้าชุมชนการเคหะแห่งประเทศไทย ถนนหทัยราษฎร์ (1),13.8556,100.722,CM1-KW-056-C04,47. หน้าชุมชนการเคหะแห่งประเทศไทย ถนนหทัยราษฎร์ (1)-CAM4,คลองสามวา,10.80.236.254,554,NVR,CCTV-SYMC-RTC-07,1902,10.94.12.178,4,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.236.254:554/Streaming/channels/401,rtsp://admin:12345@10.80.236.254:554/Streaming/channels/402,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
742,CM1-KW-060,NT,ชุมชนหมู่บ้านอินเตอร์ (1),13.8325,100.753,CM1-KW-060-C04,ชุมชนหมู่บ้านอินเตอร์ (1)-CAM4,คลองสามวา,10.80.237.126,554,NVR,CCTV-SYMC-RTC-07,1931,10.94.12.178,4,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.237.126:554/Streaming/channels/401,rtsp://admin:12345@10.80.237.126:554/Streaming/channels/402,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
751,CM1-KW-062,NT,ชุมชนหมู่บ้านร่มทิพย์ ซอยหทัยราษฎร์ 33,13.8495,100.72,CM1-KW-062-C01,ชุมชนหมู่บ้านร่มทิพย์ ซอยหทัยราษฎร์ 33-CAM1,คลองสามวา,10.80.237.190,554,NVR,CCTV-SYMC-RTC-07,1940,10.94.12.178,1,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.237.190:554/Streaming/channels/101,rtsp://admin:12345@10.80.237.190:554/Streaming/channels/102,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
760,CM1-KW-062,NT,ชุมชนหมู่บ้านร่มทิพย์ ซอยหทัยราษฎร์ 33,13.8495,100.72,CM1-KW-062-C02,ชุมชนหมู่บ้านร่มทิพย์ ซอยหทัยราษฎร์ 33-CAM2,คลองสามวา,10.80.237.190,554,NVR,CCTV-SYMC-RTC-07,1909,10.94.12.178,2,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.237.190:554/Streaming/channels/201,rtsp://admin:12345@10.80.237.190:554/Streaming/channels/202,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
769,CM1-KW-062,NT,ชุมชนหมู่บ้านร่มทิพย์ ซอยหทัยราษฎร์ 33,13.8495,100.72,CM1-KW-062-C03,ชุมชนหมู่บ้านร่มทิพย์ ซอยหทัยราษฎร์ 33-CAM3,คลองสามวา,10.80.237.190,554,NVR,CCTV-SYMC-RTC-07,1918,10.94.12.178,3,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.237.190:554/Streaming/channels/301,rtsp://admin:12345@10.80.237.190:554/Streaming/channels/302,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
778,CM1-KW-062,NT,ชุมชนหมู่บ้านร่มทิพย์ ซอยหทัยราษฎร์ 33,13.8495,100.72,CM1-KW-062-C04,ชุมชนหมู่บ้านร่มทิพย์ ซอยหทัยราษฎร์ 33-CAM4,คลองสามวา,10.80.237.190,554,NVR,CCTV-SYMC-RTC-07,1927,10.94.12.178,4,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.237.190:554/Streaming/channels/401,rtsp://admin:12345@10.80.237.190:554/Streaming/channels/402,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
51,CM1-KW-065,NT,ข้างบึงบัวฉัตร ถนนเลียบคลองสอง,13.8596,100.699,CM1-KW-065-C01,ข้างบึงบัวฉัตร ถนนเลียบคลองสอง,คลองสามวา,10.80.238.30,554,NVR,CCTV-SYMC-RTC-07,1911,10.94.12.178,1,Dahua,Dahua-API,api,BMA,Bma@1234,rtsp://BMA:Bma@1234@10.80.238.30:554/cam/realmonitor?channel=1&subtype=0,rtsp://BMA:Bma@1234@10.80.238.30:554/cam/realmonitor?channel=1&subtype=1,,,,,,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ,#N/A,,FALSE,FALSE,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ
60,CM1-KW-065,NT,ข้างบึงบัวฉัตร ถนนเลียบคลองสอง,13.8596,100.699,CM1-KW-065-C02,ข้างบึงบัวฉัตร ถนนเลียบคลองสอง,คลองสามวา,10.80.238.30,554,NVR,CCTV-SYMC-RTC-07,1920,10.94.12.178,2,Dahua,Dahua-API,api,BMA,Bma@1234,rtsp://BMA:Bma@1234@10.80.238.30:554/cam/realmonitor?channel=2&subtype=0,rtsp://BMA:Bma@1234@10.80.238.30:554/cam/realmonitor?channel=2&subtype=1,,,,,,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ,#N/A,,FALSE,FALSE,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ
69,CM1-KW-065,NT,ข้างบึงบัวฉัตร ถนนเลียบคลองสอง,13.8596,100.699,CM1-KW-065-C03,ข้างบึงบัวฉัตร ถนนเลียบคลองสอง,คลองสามวา,10.80.238.30,554,NVR,CCTV-SYMC-RTC-07,1929,10.94.12.178,3,Dahua,Dahua-API,api,BMA,Bma@1234,rtsp://BMA:Bma@1234@10.80.238.30:554/cam/realmonitor?channel=3&subtype=0,rtsp://BMA:Bma@1234@10.80.238.30:554/cam/realmonitor?channel=3&subtype=1,,,,,,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ,#N/A,,FALSE,FALSE,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ
78,CM1-KW-065,NT,ข้างบึงบัวฉัตร ถนนเลียบคลองสอง,13.8596,100.699,CM1-KW-065-C04,ข้างบึงบัวฉัตร ถนนเลียบคลองสอง,คลองสามวา,10.80.238.30,554,NVR,CCTV-SYMC-RTC-07,1938,10.94.12.178,4,Dahua,Dahua-API,api,BMA,Bma@1234,rtsp://BMA:Bma@1234@10.80.238.30:554/cam/realmonitor?channel=4&subtype=0,rtsp://BMA:Bma@1234@10.80.238.30:554/cam/realmonitor?channel=4&subtype=1,,,,,,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ,#N/A,,FALSE,FALSE,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ
87,CM1-KW-069,NT,ชุมชนหมู่บ้านบดินทรร่วมทำประชาคม (ปากซอยไมตรีจิต 9) (2),13.9194,100.781,CM1-KW-069-C01,ชุมชนหมู่บ้านบดินทรร่วมทำประชาคม (ปากซอยไมตรีจิต 9) (2)-CAM1,คลองสามวา,10.80.238.158,554,NVR,CCTV-SYMC-RTC-07,1907,10.94.12.178,1,Dahua,Dahua-API,api,admin,12345,rtsp://admin:12345@10.80.238.158:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:12345@10.80.238.158:554/cam/realmonitor?channel=1&subtype=1,,,,,,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ,#N/A,,FALSE,FALSE,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ
96,CM1-KW-069,NT,ชุมชนหมู่บ้านบดินทรร่วมทำประชาคม (ปากซอยไมตรีจิต 9) (2),13.9194,100.781,CM1-KW-069-C02,ชุมชนหมู่บ้านบดินทรร่วมทำประชาคม (ปากซอยไมตรีจิต 9) (2)-CAM2,คลองสามวา,10.80.238.158,554,NVR,CCTV-SYMC-RTC-07,1916,10.94.12.178,2,Dahua,Dahua-API,api,admin,12345,rtsp://admin:12345@10.80.238.158:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:12345@10.80.238.158:554/cam/realmonitor?channel=2&subtype=1,,,,,,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ,#N/A,,FALSE,FALSE,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ
28,CM1-KW-069,NT,ชุมชนหมู่บ้านบดินทรร่วมทำประชาคม (ปากซอยไมตรีจิต 9) (2),13.9194,100.781,CM1-KW-069-C03,ชุมชนหมู่บ้านบดินทรร่วมทำประชาคม (ปากซอยไมตรีจิต 9) (2)-CAM3,คลองสามวา,10.80.238.158,554,NVR,CCTV-SYMC-RTC-07,1928,10.94.12.178,3,Dahua,Dahua-API,api,admin,12345,rtsp://admin:12345@10.80.238.158:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:12345@10.80.238.158:554/cam/realmonitor?channel=3&subtype=1,,,,,,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ,#N/A,,FALSE,FALSE,ใช้เวลาตอบสนองนานเกิน-pingไม่เจอ
