No.,POLE_NAME,Link Providor,POLE_DESCRIPTION,LAT,LON,CAMERA_NAME,CAMERA_DESCRIPTION,DISTRICT,NVR_IP,nvr_type,NVR_PORT,RTC_ZONE,RTC_PORT,RTC_IP,NVR_CHANNEL_ID,NVR,API,MONITORING_TYPE,NVR_USERNAME,NVR_PASSWORD,NVR RTSP MAIN,NVR RTSP MAIN SUB,LOCATION_ID,THING_ID,FEATUREOFINTEREST_ID,SENSOR_ID,DATASTREAM_ID (Live),,,,check_lat,ckeck_long,check_errornew
357,CM1-BS-069,NT,ชุมชนสวัสดิรักษา (1),13.810630,100.534290,CM1-BS-069-C01,ชุมชนสวัสดิรักษา (1)-CAM1,บางซื่อ,10.80.169.158,NVR,554,CCTV-SYMC-RTC-11,1921,10.94.12.210,1,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.169.158:554/Streaming/channels/101,rtsp://admin:12345@10.80.169.158:554/Streaming/channels/102,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
358,CM1-BS-069,NT,ชุมชนสวัสดิรักษา (1),13.810630,100.534290,CM1-BS-069-C02,ชุมชนสวัสดิรักษา (1)-CAM2,บางซื่อ,10.80.169.158,NVR,554,CCTV-SYMC-RTC-11,1922,10.94.12.210,2,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.169.158:554/Streaming/channels/201,rtsp://admin:12345@10.80.169.158:554/Streaming/channels/202,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
359,CM1-BS-069,NT,ชุมชนสวัสดิรักษา (1),13.810630,100.534290,CM1-BS-069-C03,ชุมชนสวัสดิรักษา (1)-CAM3,บางซื่อ,10.80.169.158,NVR,554,CCTV-SYMC-RTC-11,1923,10.94.12.210,3,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.169.158:554/Streaming/channels/301,rtsp://admin:12345@10.80.169.158:554/Streaming/channels/302,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
360,CM1-BS-069,NT,ชุมชนสวัสดิรักษา (1),13.810630,100.534290,CM1-BS-069-C04,ชุมชนสวัสดิรักษา (1)-CAM4,บางซื่อ,10.80.169.158,NVR,554,CCTV-SYMC-RTC-11,1924,10.94.12.210,4,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.169.158:554/Streaming/channels/401,rtsp://admin:12345@10.80.169.158:554/Streaming/channels/402,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
361,CM1-BS-070,NT,แยกพิบูลสงคราม,13.818250,100.514870,CM1-BS-070-C01,แยกพิบูลสงคราม-CAM1,บางซื่อ,10.80.169.190,NVR,554,CCTV-SYMC-RTC-11,1925,10.94.12.210,1,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.169.190:554/Streaming/channels/101,rtsp://admin:12345@10.80.169.190:554/Streaming/channels/102,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
362,CM1-BS-070,NT,แยกพิบูลสงคราม,13.818250,100.514870,CM1-BS-070-C02,แยกพิบูลสงคราม-CAM2,บางซื่อ,10.80.169.190,NVR,554,CCTV-SYMC-RTC-11,1926,10.94.12.210,2,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.169.190:554/Streaming/channels/201,rtsp://admin:12345@10.80.169.190:554/Streaming/channels/202,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
363,CM1-BS-070,NT,แยกพิบูลสงคราม,13.818250,100.514870,CM1-BS-070-C03,แยกพิบูลสงคราม-CAM3,บางซื่อ,10.80.169.190,NVR,554,CCTV-SYMC-RTC-11,1927,10.94.12.210,3,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.169.190:554/Streaming/channels/301,rtsp://admin:12345@10.80.169.190:554/Streaming/channels/302,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
364,CM1-BS-070,NT,แยกพิบูลสงคราม,13.818250,100.514870,CM1-BS-070-C04,แยกพิบูลสงคราม-CAM4,บางซื่อ,10.80.169.190,NVR,554,CCTV-SYMC-RTC-11,1928,10.94.12.210,4,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.169.190:554/Streaming/channels/401,rtsp://admin:12345@10.80.169.190:554/Streaming/channels/402,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
365,CM1-BS-071,NT,ซอยประชาราษฏร์สาย 1 ซอย 11,13.804060,100.521430,CM1-BS-071-C01,ซอยประชาราษฏร์สาย 1 ซอย 11-CAM1,บางซื่อ,10.80.169.222,NVR,554,CCTV-SYMC-RTC-11,1929,10.94.12.210,1,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.169.222:554/Streaming/channels/101,rtsp://admin:12345@10.80.169.222:554/Streaming/channels/102,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
366,CM1-BS-071,NT,ซอยประชาราษฏร์สาย 1 ซอย 11,13.804060,100.521430,CM1-BS-071-C02,ซอยประชาราษฏร์สาย 1 ซอย 11-CAM2,บางซื่อ,10.80.169.222,NVR,554,CCTV-SYMC-RTC-11,1930,10.94.12.210,2,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.169.222:554/Streaming/channels/201,rtsp://admin:12345@10.80.169.222:554/Streaming/channels/202,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
367,CM1-BS-071,NT,ซอยประชาราษฏร์สาย 1 ซอย 11,13.804060,100.521430,CM1-BS-071-C03,ซอยประชาราษฏร์สาย 1 ซอย 11-CAM3,บางซื่อ,10.80.169.222,NVR,554,CCTV-SYMC-RTC-11,1931,10.94.12.210,3,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.169.222:554/Streaming/channels/301,rtsp://admin:12345@10.80.169.222:554/Streaming/channels/302,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
368,CM1-BS-071,NT,ซอยประชาราษฏร์สาย 1 ซอย 11,13.804060,100.521430,CM1-BS-071-C04,ซอยประชาราษฏร์สาย 1 ซอย 11-CAM4,บางซื่อ,10.80.169.222,NVR,554,CCTV-SYMC-RTC-11,1932,10.94.12.210,4,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.169.222:554/Streaming/channels/401,rtsp://admin:12345@10.80.169.222:554/Streaming/channels/402,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
369,CM1-BS-072,NT,ชุมชนปทุมทิพย์ (2),13.814330,100.528460,CM1-BS-072-C01,ชุมชนปทุมทิพย์ (2)-CAM1,บางซื่อ,10.80.169.254,NVR,554,CCTV-SYMC-RTC-11,1933,10.94.12.210,1,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.169.254:554/Streaming/channels/101,rtsp://admin:12345@10.80.169.254:554/Streaming/channels/102,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
370,CM1-BS-072,NT,ชุมชนปทุมทิพย์ (2),13.814330,100.528460,CM1-BS-072-C02,ชุมชนปทุมทิพย์ (2)-CAM2,บางซื่อ,10.80.169.254,NVR,554,CCTV-SYMC-RTC-11,1934,10.94.12.210,2,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.169.254:554/Streaming/channels/201,rtsp://admin:12345@10.80.169.254:554/Streaming/channels/202,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
371,CM1-BS-072,NT,ชุมชนปทุมทิพย์ (2),13.814330,100.528460,CM1-BS-072-C03,ชุมชนปทุมทิพย์ (2)-CAM3,บางซื่อ,10.80.169.254,NVR,554,CCTV-SYMC-RTC-11,1935,10.94.12.210,3,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.169.254:554/Streaming/channels/301,rtsp://admin:12345@10.80.169.254:554/Streaming/channels/302,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
372,CM1-BS-072,NT,ชุมชนปทุมทิพย์ (2),13.814330,100.528460,CM1-BS-072-C04,ชุมชนปทุมทิพย์ (2)-CAM4,บางซื่อ,10.80.169.254,NVR,554,CCTV-SYMC-RTC-11,1936,10.94.12.210,4,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.169.254:554/Streaming/channels/401,rtsp://admin:12345@10.80.169.254:554/Streaming/channels/402,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
401,CM1-BS-073,NT,ชุมชนสุขสันต์ 1 (1),13.821260,100.529470,CM1-BS-073-C01,ชุมชนสุขสันต์ 1 (1)-CAM1,บางซื่อ,10.80.170.30,NVR,554,CCTV-SYMC-RTC-11,1937,10.94.12.210,1,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.170.30:554/Streaming/channels/101,rtsp://admin:12345@10.80.170.30:554/Streaming/channels/102,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
402,CM1-BS-073,NT,ชุมชนสุขสันต์ 1 (1),13.821260,100.529470,CM1-BS-073-C02,ชุมชนสุขสันต์ 1 (1)-CAM2,บางซื่อ,10.80.170.30,NVR,554,CCTV-SYMC-RTC-11,1938,10.94.12.210,2,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.170.30:554/Streaming/channels/201,rtsp://admin:12345@10.80.170.30:554/Streaming/channels/202,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
403,CM1-BS-073,NT,ชุมชนสุขสันต์ 1 (1),13.821260,100.529470,CM1-BS-073-C03,ชุมชนสุขสันต์ 1 (1)-CAM3,บางซื่อ,10.80.170.30,NVR,554,CCTV-SYMC-RTC-11,1939,10.94.12.210,3,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.170.30:554/Streaming/channels/301,rtsp://admin:12345@10.80.170.30:554/Streaming/channels/302,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
404,CM1-BS-073,NT,ชุมชนสุขสันต์ 1 (1),13.821260,100.529470,CM1-BS-073-C04,ชุมชนสุขสันต์ 1 (1)-CAM4,บางซื่อ,10.80.170.30,NVR,554,CCTV-SYMC-RTC-11,1940,10.94.12.210,4,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.170.30:554/Streaming/channels/401,rtsp://admin:12345@10.80.170.30:554/Streaming/channels/402,,,,,,user หรือ password ผิด,#N/A,,FALSE,FALSE,user หรือ password ผิด
405,CM1-BS-075,NT,ชุมชนศรีบุญยืนพัฒนา (1),13.815268,100.528549,CM1-BS-075-C01,ชุมชนศรีบุญยืนพัฒนา (1)-CAM1,บางซื่อ,10.80.170.94,NVR,554,CCTV-SYMC-RTC-11,1901,10.94.12.210,1,Dahua,Dahua-API,api,admin,admin@1234,rtsp://admin:admin@1234@10.80.170.94:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:admin@1234@10.80.170.94:554/cam/realmonitor?channel=1&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
406,CM1-BS-075,NT,ชุมชนศรีบุญยืนพัฒนา (1),13.815268,100.528549,CM1-BS-075-C02,ชุมชนศรีบุญยืนพัฒนา (1)-CAM2,บางซื่อ,10.80.170.94,NVR,554,CCTV-SYMC-RTC-11,1902,10.94.12.210,2,Dahua,Dahua-API,api,admin,admin@1234,rtsp://admin:admin@1234@10.80.170.94:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:admin@1234@10.80.170.94:554/cam/realmonitor?channel=2&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
407,CM1-BS-075,NT,ชุมชนศรีบุญยืนพัฒนา (1),13.815268,100.528549,CM1-BS-075-C03,ชุมชนศรีบุญยืนพัฒนา (1)-CAM3,บางซื่อ,10.80.170.94,NVR,554,CCTV-SYMC-RTC-11,1903,10.94.12.210,3,Dahua,Dahua-API,api,admin,admin@1234,rtsp://admin:admin@1234@10.80.170.94:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:admin@1234@10.80.170.94:554/cam/realmonitor?channel=3&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
408,CM1-BS-075,NT,ชุมชนศรีบุญยืนพัฒนา (1),13.815268,100.528549,CM1-BS-075-C04,ชุมชนศรีบุญยืนพัฒนา (1)-CAM4,บางซื่อ,10.80.170.94,NVR,554,CCTV-SYMC-RTC-11,1904,10.94.12.210,4,Dahua,Dahua-API,api,admin,admin@1234,rtsp://admin:admin@1234@10.80.170.94:554/cam/realmonitor?channel=4&subtype=0,rtsp://admin:admin@1234@10.80.170.94:554/cam/realmonitor?channel=4&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
385,CM1-BS-076,NT,ชุมชนศรีบุญยืนพัฒนา (2),13.812590,100.522450,CM1-BS-076-C01,ชุมชนศรีบุญยืนพัฒนา (2)-CAM1,บางซื่อ,10.80.170.126,NVR,554,CCTV-SYMC-RTC-11,1905,10.94.12.210,1,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.170.126:554/Streaming/channels/101,rtsp://admin:12345@10.80.170.126:554/Streaming/channels/102,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
386,CM1-BS-076,NT,ชุมชนศรีบุญยืนพัฒนา (2),13.812590,100.522450,CM1-BS-076-C02,ชุมชนศรีบุญยืนพัฒนา (2)-CAM2,บางซื่อ,10.80.170.126,NVR,554,CCTV-SYMC-RTC-11,1906,10.94.12.210,2,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.170.126:554/Streaming/channels/201,rtsp://admin:12345@10.80.170.126:554/Streaming/channels/202,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
387,CM1-BS-076,NT,ชุมชนศรีบุญยืนพัฒนา (2),13.812590,100.522450,CM1-BS-076-C03,ชุมชนศรีบุญยืนพัฒนา (2)-CAM3,บางซื่อ,10.80.170.126,NVR,554,CCTV-SYMC-RTC-11,1907,10.94.12.210,3,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.170.126:554/Streaming/channels/301,rtsp://admin:12345@10.80.170.126:554/Streaming/channels/302,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
388,CM1-BS-076,NT,ชุมชนศรีบุญยืนพัฒนา (2),13.812590,100.522450,CM1-BS-076-C04,ชุมชนศรีบุญยืนพัฒนา (2)-CAM4,บางซื่อ,10.80.170.126,NVR,554,CCTV-SYMC-RTC-11,1908,10.94.12.210,4,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.170.126:554/Streaming/channels/401,rtsp://admin:12345@10.80.170.126:554/Streaming/channels/402,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
389,CM1-BS-077,NT,ชุมชนวัดเซิงหวาย (1),13.815900,100.528380,CM1-BS-077-C01,ชุมชนวัดเซิงหวาย (1)-CAM1,บางซื่อ,10.80.170.158,NVR,554,CCTV-SYMC-RTC-11,1909,10.94.12.210,1,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.170.158:554/Streaming/channels/101,rtsp://admin:12345@10.80.170.158:554/Streaming/channels/102,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
390,CM1-BS-077,NT,ชุมชนวัดเซิงหวาย (1),13.815900,100.528380,CM1-BS-077-C02,ชุมชนวัดเซิงหวาย (1)-CAM2,บางซื่อ,10.80.170.158,NVR,554,CCTV-SYMC-RTC-11,1910,10.94.12.210,2,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.170.158:554/Streaming/channels/201,rtsp://admin:12345@10.80.170.158:554/Streaming/channels/202,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
391,CM1-BS-077,NT,ชุมชนวัดเซิงหวาย (1),13.815900,100.528380,CM1-BS-077-C03,ชุมชนวัดเซิงหวาย (1)-CAM3,บางซื่อ,10.80.170.158,NVR,554,CCTV-SYMC-RTC-11,1911,10.94.12.210,3,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.170.158:554/Streaming/channels/301,rtsp://admin:12345@10.80.170.158:554/Streaming/channels/302,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
392,CM1-BS-077,NT,ชุมชนวัดเซิงหวาย (1),13.815900,100.528380,CM1-BS-077-C04,ชุมชนวัดเซิงหวาย (1)-CAM4,บางซื่อ,10.80.170.158,NVR,554,CCTV-SYMC-RTC-11,1912,10.94.12.210,4,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.170.158:554/Streaming/channels/401,rtsp://admin:12345@10.80.170.158:554/Streaming/channels/402,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
393,CM1-BS-078,NT,ชุมชนวัดเซิงหวาย (2),13.815208,100.528570,CM1-BS-078-C01,ชุมชนวัดเซิงหวาย (2)-CAM1,บางซื่อ,10.80.170.190,NVR,554,CCTV-SYMC-RTC-11,1913,10.94.12.210,1,Hikvision,Hikvision-API,api,admin,admin@1234,rtsp://admin:admin@1234@10.80.170.190:554/Streaming/channels/101,rtsp://admin:admin@1234@10.80.170.190:554/Streaming/channels/102,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
394,CM1-BS-078,NT,ชุมชนวัดเซิงหวาย (2),13.815208,100.528570,CM1-BS-078-C02,ชุมชนวัดเซิงหวาย (2)-CAM2,บางซื่อ,10.80.170.190,NVR,554,CCTV-SYMC-RTC-11,1914,10.94.12.210,2,Hikvision,Hikvision-API,api,admin,admin@1234,rtsp://admin:admin@1234@10.80.170.190:554/Streaming/channels/201,rtsp://admin:admin@1234@10.80.170.190:554/Streaming/channels/202,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
395,CM1-BS-078,NT,ชุมชนวัดเซิงหวาย (2),13.815208,100.528570,CM1-BS-078-C03,ชุมชนวัดเซิงหวาย (2)-CAM3,บางซื่อ,10.80.170.190,NVR,554,CCTV-SYMC-RTC-11,1915,10.94.12.210,3,Hikvision,Hikvision-API,api,admin,admin@1234,rtsp://admin:admin@1234@10.80.170.190:554/Streaming/channels/301,rtsp://admin:admin@1234@10.80.170.190:554/Streaming/channels/302,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
396,CM1-BS-078,NT,ชุมชนวัดเซิงหวาย (2),13.815208,100.528570,CM1-BS-078-C04,ชุมชนวัดเซิงหวาย (2)-CAM4,บางซื่อ,10.80.170.190,NVR,554,CCTV-SYMC-RTC-11,1916,10.94.12.210,4,Hikvision,Hikvision-API,api,admin,admin@1234,rtsp://admin:admin@1234@10.80.170.190:554/Streaming/channels/401,rtsp://admin:admin@1234@10.80.170.190:554/Streaming/channels/402,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
397,CM1-BS-079,NT,ชุมชนวัดหลวง (1),13.824080,100.520510,CM1-BS-079-C01,ชุมชนวัดหลวง (1)-CAM1,บางซื่อ,10.80.170.222,NVR,554,CCTV-SYMC-RTC-11,1917,10.94.12.210,1,Dahua,Dahua-API,api,admin,admin@1234,rtsp://admin:admin@1234@10.80.170.222:554/cam/realmonitor?channel=1&subtype=0,rtsp://admin:admin@1234@10.80.170.222:554/cam/realmonitor?channel=1&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
398,CM1-BS-079,NT,ชุมชนวัดหลวง (1),13.824080,100.520510,CM1-BS-079-C02,ชุมชนวัดหลวง (1)-CAM2,บางซื่อ,10.80.170.222,NVR,554,CCTV-SYMC-RTC-11,1918,10.94.12.210,2,Dahua,Dahua-API,api,admin,admin@1234,rtsp://admin:admin@1234@10.80.170.222:554/cam/realmonitor?channel=2&subtype=0,rtsp://admin:admin@1234@10.80.170.222:554/cam/realmonitor?channel=2&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
399,CM1-BS-079,NT,ชุมชนวัดหลวง (1),13.824080,100.520510,CM1-BS-079-C03,ชุมชนวัดหลวง (1)-CAM3,บางซื่อ,10.80.170.222,NVR,554,CCTV-SYMC-RTC-11,1919,10.94.12.210,3,Dahua,Dahua-API,api,admin,admin@1234,rtsp://admin:admin@1234@10.80.170.222:554/cam/realmonitor?channel=3&subtype=0,rtsp://admin:admin@1234@10.80.170.222:554/cam/realmonitor?channel=3&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
400,CM1-BS-079,NT,ชุมชนวัดหลวง (1),13.824080,100.520510,CM1-BS-079-C04,ชุมชนวัดหลวง (1)-CAM4,บางซื่อ,10.80.170.222,NVR,554,CCTV-SYMC-RTC-11,1920,10.94.12.210,4,Dahua,Dahua-API,api,admin,admin@1234,rtsp://admin:admin@1234@10.80.170.222:554/cam/realmonitor?channel=4&subtype=0,rtsp://admin:admin@1234@10.80.170.222:554/cam/realmonitor?channel=4&subtype=1,,,,,,Error  H265 => H264,#N/A,,FALSE,FALSE,Error  H265 => H264
429,CM1-BS-081,NT,ศูนย์บริการสาธารณะสุข 3 บางซื่อ,13.801900,100.534420,CM1-BS-081-C01,ศูนย์บริการสาธารณะสุข 3 บางซื่อ-CAM1,บางซื่อ,10.80.171.30,NVR,554,CCTV-SYMC-RTC-11,1921,10.94.12.210,1,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.171.30:554/Streaming/channels/101,rtsp://admin:12345@10.80.171.30:554/Streaming/channels/102,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
430,CM1-BS-081,NT,ศูนย์บริการสาธารณะสุข 3 บางซื่อ,13.801900,100.534420,CM1-BS-081-C02,ศูนย์บริการสาธารณะสุข 3 บางซื่อ-CAM2,บางซื่อ,10.80.171.30,NVR,554,CCTV-SYMC-RTC-11,1922,10.94.12.210,2,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.171.30:554/Streaming/channels/201,rtsp://admin:12345@10.80.171.30:554/Streaming/channels/202,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
431,CM1-BS-081,NT,ศูนย์บริการสาธารณะสุข 3 บางซื่อ,13.801900,100.534420,CM1-BS-081-C03,ศูนย์บริการสาธารณะสุข 3 บางซื่อ-CAM3,บางซื่อ,10.80.171.30,NVR,554,CCTV-SYMC-RTC-11,1923,10.94.12.210,3,Hikvision,Hikvision-API,api,admin,12345,rtsp://admin:12345@10.80.171.30:554/Streaming/channels/301,rtsp://admin:12345@10.80.171.30:554/Streaming/channels/302,,,,,,ปกติ,#N/A,,FALSE,FALSE,ปกติ
